"N" "Gill,Gill" "Gill,GIT" "Gill,Lung" "Gill,Mouth" "Gill,Skin" "Gill,Swimbladder" "GIT,Gill" "GIT,GIT" "GIT,Lung" "GIT,Mouth" "GIT,Skin" "GIT,Swimbladder" "Lung,Gill" "Lung,GIT" "Lung,Lung" "Lung,Mouth" "Lung,Skin" "Lung,Swimbladder" "Mouth,Gill" "Mouth,GIT" "Mouth,Lung" "Mouth,Mouth" "Mouth,Skin" "Mouth,Swimbladder" "Skin,Gill" "Skin,GIT" "Skin,Lung" "Skin,Mouth" "Skin,Skin" "Skin,Swimbladder" "Swimbladder,Gill" "Swimbladder,GIT" "Swimbladder,Lung" "Swimbladder,Mouth" "Swimbladder,Skin" "Swimbladder,Swimbladder" "gains" "losses"
"8163" 85 0 17 1 26 21 13 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 78 5
"8244" 81 0 17 2 26 20 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 3
"8342" 85 0 17 0 26 20 12 0 0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 1 0 1 0 0 0 0 0 4 0 0 0 0 0 75 8
"8442" 82 0 17 3 25 20 13 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 3
"8542" 82 0 17 0 27 20 13 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 4
"8642" 84 0 13 1 28 19 14 2 0 0 0 0 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 75 6
"8742" 83 0 17 1 27 21 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 79 2
"8842" 85 0 16 0 27 20 16 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 79 4
"8942" 89 0 18 3 27 21 12 1 0 0 0 0 0 0 0 0 1 0 1 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 81 4
"9042" 82 0 17 3 27 20 13 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 1
"9163" 83 0 15 2 26 20 11 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 74 8
"9244" 83 0 17 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 76 5
"9342" 83 0 17 2 27 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 79 2
"9442" 81 0 17 2 27 20 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 2
"9542" 82 0 17 1 27 21 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 79 2
"9642" 84 0 17 2 26 21 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 77 7
"9742" 84 0 19 1 27 19 11 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 77 5
"9842" 81 0 17 0 27 20 11 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 75 6
"9942" 85 0 17 0 26 21 12 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 76 7
"10042" 82 0 17 0 27 20 14 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 3
"1164" 88 0 17 3 26 21 12 1 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 79 7
"2164" 87 0 18 2 26 21 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 78 7
"3164" 89 0 17 3 25 21 11 1 0 0 0 0 0 0 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 77 10
"4164" 87 0 18 2 25 21 14 1 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"5164" 85 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 4
"6164" 87 0 17 2 27 20 13 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 79 6
"7164" 88 0 17 0 26 21 12 1 0 0 0 0 0 2 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 76 10
"8164" 86 0 18 0 27 21 14 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 80 5
"9164" 85 0 17 2 27 21 12 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 79 6
"1044" 86 0 17 1 28 21 13 1 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 5
"1165" 87 0 17 2 25 21 12 2 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 10
"1244" 87 0 17 2 24 20 15 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 78 8
"1343" 86 0 17 2 26 21 13 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 7
"1443" 86 0 17 2 24 21 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 78 7
"1543" 86 0 17 0 26 21 14 1 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"1643" 88 0 18 2 25 20 12 0 0 0 0 0 0 2 0 0 1 1 0 5 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 9
"1743" 86 0 17 2 24 20 13 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 76 9
"1843" 87 0 17 1 26 20 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 78 8
"1943" 89 0 18 1 29 20 14 2 0 0 0 0 0 2 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 6
"2043" 86 0 17 2 26 20 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 79 6
"2165" 86 0 18 0 27 21 14 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 80 5
"2245" 86 0 17 2 26 21 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"2343" 86 0 17 2 25 21 12 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 9
"2443" 87 0 17 2 25 21 14 1 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 8
"2543" 87 0 17 1 26 21 15 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 80 6
"2643" 85 0 17 2 27 20 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 80 5
"2743" 86 0 18 2 28 21 14 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 3
"2843" 89 0 18 2 26 20 13 1 0 0 0 1 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 79 8
"2943" 85 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 4
"3043" 88 0 18 0 24 21 12 1 0 0 1 0 0 3 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 75 11
"3165" 89 0 18 2 29 21 14 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 5
"3245" 87 0 17 1 25 22 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 79 7
"3343" 89 0 18 3 26 20 14 1 0 0 0 0 1 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 81 5
"3443" 90 0 18 1 27 20 14 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 1 0 80 7
"3543" 85 0 17 0 26 21 14 1 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 78 6
"3643" 91 0 17 0 26 20 14 2 0 0 0 0 0 1 1 0 1 0 0 6 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 77 10
"3743" 86 0 17 0 25 21 13 1 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 10
"3843" 85 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 4
"3943" 86 0 16 3 27 20 14 1 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 80 5
"4043" 87 0 18 3 27 21 12 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 81 6
"4165" 88 0 18 1 26 20 12 1 0 0 0 1 0 0 0 0 0 0 0 6 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 77 8
"4245" 88 0 18 2 24 21 14 1 0 0 1 0 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 79 6
"4343" 87 0 17 0 26 21 13 1 0 0 0 0 0 3 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 9
"4443" 88 0 18 1 27 20 12 1 0 0 0 1 0 0 0 0 0 0 0 5 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 78 8
"4543" 91 0 17 2 30 20 12 1 0 0 0 0 0 3 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 81 9
"4643" 88 0 19 2 25 20 14 1 0 0 1 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"4743" 86 0 18 2 26 20 14 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 80 6
"4843" 87 0 17 3 27 20 13 1 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 80 6
"4943" 87 0 17 2 25 22 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 80 6
"5043" 88 0 17 2 27 21 15 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 82 5
"5165" 91 0 17 1 27 21 14 2 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 80 9
"5245" 86 0 17 2 26 21 13 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 79 6
"5343" 88 0 17 3 24 20 14 1 0 0 0 0 0 0 0 0 0 1 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 9
"5443" 86 0 17 2 27 21 12 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 79 6
"5543" 88 0 17 2 27 22 13 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 81 4
"5643" 90 0 17 5 25 20 14 1 0 0 0 0 0 1 0 0 1 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 7
"5743" 86 0 18 2 26 21 12 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 79 7
"5843" 86 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 81 5
"5943" 86 0 17 2 27 22 11 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 79 6
"6043" 91 0 16 1 26 24 12 1 0 0 0 0 0 0 0 0 0 0 0 6 1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 79 8
"6165" 87 0 17 0 26 21 12 1 0 0 0 0 0 3 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 76 9
"6245" 87 0 18 2 25 21 11 1 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 9
"6343" 86 0 17 2 25 20 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 78 8
"6443" 88 0 17 3 27 21 12 1 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 80 7
"6543" 87 0 17 2 27 21 15 1 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 5
"6643" 85 0 17 2 27 21 13 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 5
"6743" 86 0 17 2 26 21 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"6843" 89 0 17 0 28 21 15 1 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 81 8
"6943" 87 0 17 1 26 20 12 1 0 0 0 0 0 2 0 0 0 1 0 5 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 9
"7043" 86 0 17 2 25 21 13 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 7
"7165" 87 0 17 2 25 21 11 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 76 10
"7245" 87 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 6
"7343" 86 0 17 2 25 21 13 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 7
"7443" 90 0 17 0 27 23 12 1 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 79 10
"7543" 87 0 17 2 28 20 15 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 82 4
"7643" 88 0 17 1 25 21 15 1 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 79 8
"7743" 87 0 17 3 26 21 14 1 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 81 5
"7843" 87 0 17 2 24 22 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 79 7
"7943" 86 0 17 2 25 21 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 7
"8043" 89 0 17 1 26 21 14 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 79 9
"8165" 90 0 17 2 27 20 11 1 0 0 0 0 0 3 0 0 0 1 0 5 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 77 11
"8245" 88 0 18 0 28 21 13 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 80 6
"8343" 86 0 18 2 25 21 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 79 6
"8443" 87 0 17 0 27 21 13 1 0 0 0 0 0 3 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"8543" 86 0 17 3 27 21 13 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 81 5
"8643" 86 0 17 2 28 21 13 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 81 5
"8743" 89 0 16 1 29 22 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 82 4
"8843" 85 0 17 2 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 4
"8943" 89 0 17 0 26 20 14 1 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 77 10
"9043" 88 0 17 1 28 21 13 1 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 80 6
"9165" 91 0 18 1 27 19 14 0 0 0 0 0 0 1 0 0 0 1 1 7 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 79 9
"9245" 88 0 18 1 26 20 14 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 79 9
"9343" 88 0 17 2 27 18 15 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 1 0 79 7
"9443" 86 0 18 2 26 21 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 80 5
"9543" 85 0 18 2 26 20 13 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 79 5
"9643" 89 0 17 1 24 22 15 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 79 8
"9743" 88 0 18 1 25 21 12 0 0 0 1 0 0 2 1 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 9
"9843" 86 0 17 2 26 21 14 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"9943" 88 0 18 2 26 20 14 1 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"10043" 87 0 18 0 26 20 13 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 77 9
"1166" 88 0 18 0 29 19 14 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 80 6
"2166" 86 0 19 1 29 20 13 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 82 2
"3166" 87 0 19 2 30 18 12 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 81 5
"4166" 89 0 18 2 29 19 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 3 0 0 1 0 0 80 8
"5166" 85 0 18 2 29 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 81 4
"6166" 91 0 19 2 30 19 15 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 85 5
"7166" 86 0 19 2 28 18 12 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 79 5
"8166" 86 0 18 1 29 20 12 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 80 6
"9166" 85 0 18 2 30 19 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 80 5
"1045" 85 0 18 2 29 18 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 79 6
"1167" 86 0 18 2 30 19 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 83 3
"1245" 85 0 18 2 29 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 80 5
"1344" 86 0 19 1 31 19 13 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 83 2
"1444" 85 0 18 2 29 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 81 3
"1544" 85 0 18 2 29 20 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 82 3
"1644" 86 0 18 0 29 19 11 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 77 8
"1744" 85 0 17 2 30 19 13 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 81 3
"1844" 85 0 18 2 29 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 81 4
"1944" 86 0 18 2 31 20 14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 1
"2044" 89 0 18 0 28 19 14 0 0 0 0 0 0 1 0 0 0 0 1 3 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 79 8
"2167" 87 0 18 0 29 20 12 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 79 6
"2246" 89 0 18 2 31 18 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0 0 83 4
"2344" 87 0 19 2 30 20 9 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 80 5
"2444" 86 0 17 2 29 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 1 0 0 0 0 80 4
"2544" 88 0 18 0 30 19 12 3 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 79 8
"2644" 85 0 18 2 31 19 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 81 4
"2744" 85 0 18 0 29 20 13 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 5
"2844" 88 0 19 1 29 18 12 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 2 0 0 0 0 0 79 7
"2944" 86 0 19 0 30 18 13 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 80 5
"3044" 87 0 19 2 30 19 13 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 83 4
"3167" 85 0 18 0 29 19 13 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 79 6
"3246" 89 0 18 2 29 19 15 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 83 5
"3344" 86 0 18 2 31 20 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 85 1
"3444" 85 0 18 2 29 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 81 4
"3544" 86 0 18 2 29 19 15 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 83 3
"3644" 88 0 18 2 30 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 82 5
"3744" 87 0 18 0 29 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 2 0 0 0 2 0 0 0 0 0 79 6
"3844" 89 0 18 1 31 20 14 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 84 3
"3944" 88 0 19 2 28 21 14 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 84 3
"4044" 86 0 18 2 30 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 82 3
"4167" 85 0 18 2 28 20 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 79 6
"4246" 85 0 18 2 27 20 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 78 6
"4344" 86 0 18 2 28 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 80 5
"4444" 85 0 18 2 29 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 81 4
