"N" "Am,Am" "Am,Aq" "Aq,Am" "Aq,Aq"
"2884" 90 0 2 88 0
"2984" 96 0 5 91 0
"3084" 97 0 6 91 0
"31123" 91 0 3 88 0
"32100" 91 0 2 89 0
"3384" 94 0 4 90 0
"3484" 91 0 3 88 0
"3584" 92 0 4 88 0
"3684" 92 0 3 89 0
"3784" 92 0 4 88 0
"3884" 92 0 4 88 0
"3984" 89 0 2 87 0
"4084" 89 0 3 86 0
"41123" 91 0 2 89 0
"42100" 95 0 7 88 0
"4384" 91 0 2 89 0
"4484" 93 0 5 88 0
"4584" 93 0 2 91 0
"4684" 99 0 6 93 0
"4784" 95 0 4 91 0
"4884" 89 0 1 88 0
"4984" 94 0 5 89 0
"5084" 94 0 3 91 0
"51123" 91 0 3 88 0
"52100" 96 0 6 90 0
"5384" 94 0 5 89 0
"5484" 92 0 3 89 0
"5584" 92 0 5 87 0
"5684" 91 0 4 87 0
"5784" 94 0 4 90 0
"5884" 93 0 5 88 0
"5984" 91 0 2 89 0
"6084" 89 0 1 88 0
"61123" 95 0 5 90 0
"62100" 91 0 2 89 0
"6384" 89 0 1 88 0
"6484" 93 0 4 89 0
"6584" 94 0 4 90 0
"6684" 89 0 1 88 0
"6784" 89 0 2 87 0
"6884" 90 0 2 88 0
"6984" 91 0 2 89 0
"7084" 92 0 4 88 0
"71123" 91 0 2 89 0
"72100" 93 0 4 89 0
"7384" 95 0 6 89 0
"7484" 92 0 3 89 0
"7584" 89 0 1 88 0
"7684" 90 0 3 87 0
"7784" 91 0 2 89 0
"7884" 90 0 3 87 0
"7984" 95 0 4 91 0
"8084" 98 0 7 91 0
"81123" 92 0 3 89 0
"82100" 92 0 3 89 0
"8384" 91 0 2 89 0
"8484" 92 0 2 90 0
"8584" 91 0 1 90 0
"8684" 89 0 3 86 0
"8784" 93 0 3 90 0
"8884" 93 0 3 90 0
"8984" 91 0 4 87 0
"9084" 90 0 2 88 0
"91123" 91 0 2 89 0
"92100" 90 0 3 87 0
"9384" 92 0 4 88 0
"9484" 92 0 4 88 0
"9584" 89 0 0 89 0
"9684" 94 0 5 89 0
"9784" 92 0 4 88 0
"9884" 92 0 4 88 0
"9984" 91 0 3 88 0
"10084" 94 0 4 90 0
"1300" 89 0 4 85 0
"2300" 89 0 1 88 0
"3300" 92 0 7 85 0
"4300" 88 0 1 87 0
"5300" 92 0 4 88 0
"6300" 88 0 2 86 0
"7300" 88 0 3 85 0
"8300" 95 0 8 87 0
"9300" 87 0 2 85 0
"1086" 95 0 7 88 0
"11124" 87 0 2 85 0
"12100" 90 0 3 87 0
"1385" 90 0 3 87 0
"1485" 92 0 7 85 0
"1585" 89 0 2 87 0
"1685" 87 0 3 84 0
"1785" 89 0 2 87 0
"1885" 87 0 2 85 0
"1985" 90 0 3 87 0
"2085" 91 0 4 87 0
"21124" 91 0 2 89 0
"22101" 93 0 6 87 0
"2385" 89 0 3 86 0
"2485" 96 0 5 91 0
"2585" 92 0 2 90 0
"2685" 89 0 3 86 0
"2785" 90 0 1 89 0
"2885" 91 0 3 88 0
"2985" 87 0 1 86 0
"3085" 92 0 3 89 0
"31124" 89 0 2 87 0
"32101" 89 0 3 86 0
"3385" 87 0 4 83 0
"3485" 91 0 2 89 0
"3585" 89 0 2 87 0
"3685" 89 0 3 86 0
"3785" 90 0 4 86 0
"3885" 89 0 3 86 0
"3985" 91 0 2 89 0
"4085" 91 0 2 89 0
"41124" 89 0 1 88 0
"42101" 92 0 6 86 0
"4385" 88 0 2 86 0
"4485" 89 0 1 88 0
"4585" 91 0 7 84 0
"4685" 91 0 2 89 0
"4785" 88 0 4 84 0
"4885" 87 0 0 87 0
"4985" 89 0 1 88 0
"5085" 90 0 2 88 0
"51124" 92 0 7 85 0
"52101" 91 0 5 86 0
"5385" 94 0 4 90 0
"5485" 91 0 3 88 0
"5585" 96 0 5 91 0
"5685" 91 0 3 88 0
"5785" 87 0 2 85 0
"5885" 87 0 4 83 0
"5985" 90 0 2 88 0
"6085" 91 0 4 87 0
"61124" 90 0 3 87 0
"62101" 89 0 3 86 0
"6385" 88 0 3 85 0
"6485" 91 0 4 87 0
"6585" 91 0 6 85 0
"6685" 91 0 4 87 0
"6785" 89 0 1 88 0
"6885" 89 0 2 87 0
"6985" 91 0 5 86 0
"7085" 87 0 2 85 0
"71124" 92 0 3 89 0
"72101" 87 0 4 83 0
"7385" 93 0 5 88 0
"7485" 91 0 3 88 0
"7585" 89 0 3 86 0
"7685" 89 0 4 85 0
"7785" 90 0 6 84 0
"7885" 92 0 5 87 0
"7985" 93 0 3 90 0
"8085" 94 0 5 89 0
"81124" 91 0 4 87 0
"82101" 97 0 6 91 0
"8385" 89 0 1 88 0
"8485" 95 0 5 90 0
"8585" 87 0 2 85 0
"8685" 90 0 2 88 0
"8785" 94 0 4 90 0
"8885" 89 0 3 86 0
"8985" 98 0 9 89 0
"9085" 91 0 3 88 0
"91124" 91 0 2 89 0
"92101" 92 0 3 89 0
"9385" 94 0 7 87 0
"9485" 90 0 4 86 0
"9585" 91 0 4 87 0
"9685" 93 0 6 87 0
"9785" 89 0 1 88 0
"9885" 91 0 6 85 0
"9985" 93 0 6 87 0
"10085" 89 0 3 86 0
"1301" 89 0 3 86 0
"2301" 93 0 7 86 0
"3301" 87 0 0 87 0
"4301" 91 0 3 88 0
"5301" 90 0 3 87 0
"6301" 90 0 4 86 0
"7301" 88 0 2 86 0
"8301" 90 0 2 88 0
"9301" 91 0 3 88 0
"1087" 91 0 5 86 0
"11125" 91 0 2 89 0
"12101" 92 0 6 86 0
"1386" 98 0 5 93 0
"1486" 94 0 6 88 0
"1586" 93 0 5 88 0
"1686" 91 0 3 88 0
"1786" 87 0 3 84 0
"1886" 92 0 3 89 0
"1986" 89 0 2 87 0
"2086" 94 0 5 89 0
"21125" 94 0 6 88 0
"22102" 93 0 5 88 0
"2386" 90 0 4 86 0
"2486" 91 0 6 85 0
"2586" 87 0 1 86 0
"2686" 92 0 6 86 0
"2786" 91 0 3 88 0
"2886" 88 0 3 85 0
"2986" 92 0 3 89 0
"3086" 90 0 2 88 0
"31125" 89 0 4 85 0
"32102" 88 0 3 85 0
"3386" 89 0 3 86 0
"3486" 94 0 4 90 0
"3586" 91 0 3 88 0
"3686" 98 0 8 90 0
"3786" 90 0 3 87 0
"3886" 87 0 3 84 0
"3986" 91 0 4 87 0
"4086" 101 0 7 94 0
"41125" 90 0 4 86 0
"42102" 89 0 2 87 0
"4386" 94 0 6 88 0
"4486" 93 0 5 88 0
"4586" 89 0 3 86 0
"4686" 87 0 2 85 0
"4786" 87 0 1 86 0
"4886" 93 0 3 90 0
"4986" 88 0 2 86 0
"5086" 92 0 4 88 0
"51125" 90 0 3 87 0
"52102" 91 0 2 89 0
"5386" 93 0 5 88 0
"5486" 89 0 2 87 0
"5586" 94 0 7 87 0
"5686" 90 0 3 87 0
"5786" 92 0 3 89 0
"5886" 92 0 4 88 0
"5986" 91 0 3 88 0
"6086" 91 0 3 88 0
"61125" 88 0 2 86 0
"62102" 89 0 2 87 0
"6386" 89 0 3 86 0
"6486" 94 0 6 88 0
"6586" 87 0 1 86 0
"6686" 88 0 3 85 0
"6786" 92 0 2 90 0
"6886" 87 0 1 86 0
"6986" 90 0 2 88 0
"7086" 89 0 3 86 0
"71125" 89 0 3 86 0
"72102" 88 0 2 86 0
"7386" 91 0 1 90 0
"7486" 90 0 2 88 0
"7586" 90 0 4 86 0
"7686" 89 0 1 88 0
"7786" 93 0 6 87 0
"7886" 87 0 4 83 0
"7986" 88 0 2 86 0
"8086" 90 0 6 84 0
"81125" 88 0 3 85 0
"82102" 93 0 4 89 0
"8386" 98 0 9 89 0
"8486" 91 0 3 88 0
"8586" 95 0 6 89 0
"8686" 95 0 5 90 0
"8786" 91 0 4 87 0
"8886" 93 0 4 89 0
"8986" 89 0 6 83 0
"9086" 92 0 4 88 0
"91125" 93 0 4 89 0
"92102" 89 0 5 84 0
"9386" 91 0 2 89 0
"9486" 90 0 3 87 0
"9586" 90 0 3 87 0
"9686" 90 0 3 87 0
"9786" 89 0 1 88 0
"9886" 98 0 7 91 0
"9986" 88 0 3 85 0
"10086" 88 0 3 85 0
"1302" 89 0 2 87 0
"2302" 90 0 2 88 0
"3302" 86 0 1 85 0
"4302" 92 0 5 87 0
"5302" 89 0 2 87 0
"6302" 88 0 1 87 0
"7302" 88 0 1 87 0
"8302" 86 0 1 85 0
"9302" 89 0 3 86 0
"1088" 87 0 2 85 0
"11126" 86 0 1 85 0
"12102" 86 0 1 85 0
"1387" 87 0 1 86 0
"1487" 91 0 3 88 0
"1587" 92 0 4 88 0
"1687" 92 0 5 87 0
"1787" 89 0 3 86 0
"1887" 90 0 3 87 0
"1987" 87 0 1 86 0
"2087" 88 0 1 87 0
"21126" 89 0 2 87 0
"22103" 86 0 2 84 0
"2387" 86 0 2 84 0
"2487" 89 0 1 88 0
"2587" 91 0 3 88 0
"2687" 89 0 2 87 0
"2787" 90 0 3 87 0
"2887" 93 0 4 89 0
"2987" 86 0 1 85 0
"3087" 91 0 2 89 0
"31126" 93 0 5 88 0
"32103" 93 0 5 88 0
"3387" 91 0 3 88 0
"3487" 88 0 2 86 0
"3587" 86 0 1 85 0
"3687" 86 0 1 85 0
"3787" 87 0 1 86 0
"3887" 89 0 2 87 0
"3987" 87 0 1 86 0
"4087" 87 0 1 86 0
"41126" 85 0 0 85 0
"42103" 86 0 0 86 0
"4387" 87 0 1 86 0
"4487" 89 0 2 87 0
"4587" 88 0 1 87 0
"4687" 90 0 2 88 0
"4787" 88 0 1 87 0
"4887" 87 0 4 83 0
"4987" 89 0 2 87 0
"5087" 93 0 6 87 0
"51126" 91 0 4 87 0
"52103" 90 0 2 88 0
"5387" 88 0 1 87 0
"5487" 90 0 5 85 0
"5587" 86 0 0 86 0
"5687" 85 0 0 85 0
"5787" 93 0 3 90 0
"5887" 94 0 5 89 0
"5987" 88 0 3 85 0
"6087" 86 0 1 85 0
"61126" 89 0 2 87 0
"62103" 85 0 0 85 0
"6387" 87 0 2 85 0
"6487" 87 0 1 86 0
"6587" 92 0 5 87 0
"6687" 88 0 1 87 0
"6787" 88 0 2 86 0
"6887" 86 0 1 85 0
"6987" 85 0 0 85 0
"7087" 86 0 1 85 0
"71126" 88 0 3 85 0
"72103" 85 0 2 83 0
"7387" 87 0 1 86 0
"7487" 88 0 3 85 0
"7587" 91 0 6 85 0
"7687" 86 0 1 85 0
"7787" 85 0 0 85 0
"7887" 88 0 1 87 0
"7987" 87 0 1 86 0
"8087" 89 0 1 88 0
"81126" 89 0 2 87 0
"82103" 89 0 2 87 0
"8387" 85 0 1 84 0
"8487" 85 0 1 84 0
"8587" 86 0 0 86 0
"8687" 86 0 2 84 0
"8787" 89 0 3 86 0
"8887" 87 0 1 86 0
"8987" 89 0 3 86 0
"9087" 85 0 0 85 0
"91126" 87 0 1 86 0
"92103" 87 0 2 85 0
"9387" 85 0 0 85 0
"9487" 89 0 4 85 0
"9587" 86 0 0 86 0
"9687" 90 0 3 87 0
"9787" 87 0 1 86 0
"9887" 92 0 4 88 0
"9987" 89 0 3 86 0
"10087" 86 0 2 84 0
"1303" 87 0 0 87 0
"2303" 93 0 3 90 0
"3303" 95 0 6 89 0
"4303" 90 0 4 86 0
"5303" 90 0 3 87 0
"6303" 88 0 1 87 0
"7303" 92 0 3 89 0
"8303" 87 0 2 85 0
"9303" 96 0 5 91 0
"1089" 91 0 2 89 0
"11127" 90 0 2 88 0
"12103" 89 0 1 88 0
"1388" 89 0 1 88 0
"1488" 89 0 1 88 0
"1588" 87 0 3 84 0
"1688" 92 0 4 88 0
"1788" 87 0 3 84 0
"1888" 89 0 1 88 0
"1988" 89 0 1 88 0
"2088" 90 0 2 88 0
"21127" 89 0 1 88 0
"22104" 98 0 11 87 0
"2388" 92 0 3 89 0
"2488" 87 0 0 87 0
"2588" 90 0 1 89 0
"2688" 89 0 1 88 0
"2788" 90 0 2 88 0
"2888" 87 0 1 86 0
"2988" 87 0 2 85 0
"3088" 91 0 3 88 0
"31127" 88 0 0 88 0
"32104" 89 0 3 86 0
"3388" 89 0 2 87 0
"3488" 90 0 4 86 0
"3588" 87 0 2 85 0
"3688" 91 0 3 88 0
"3788" 90 0 1 89 0
"3888" 90 0 4 86 0
"3988" 89 0 2 87 0
"4088" 88 0 1 87 0
"41127" 89 0 2 87 0
"42104" 90 0 6 84 0
"4388" 87 0 0 87 0
"4488" 88 0 1 87 0
"4588" 87 0 1 86 0
"4688" 89 0 2 87 0
"4788" 90 0 4 86 0
"4888" 89 0 2 87 0
"4988" 90 0 3 87 0
"5088" 90 0 3 87 0
"51127" 88 0 2 86 0
"52104" 87 0 1 86 0
"5388" 88 0 2 86 0
"5488" 91 0 4 87 0
"5588" 91 0 2 89 0
"5688" 94 0 6 88 0
"5788" 87 0 0 87 0
"5888" 95 0 4 91 0
"5988" 89 0 1 88 0
"6088" 92 0 2 90 0
"61127" 89 0 2 87 0
"62104" 90 0 2 88 0
"6388" 87 0 2 85 0
"6488" 92 0 4 88 0
"6588" 87 0 1 86 0
"6688" 88 0 3 85 0
"6788" 91 0 3 88 0
"6888" 89 0 4 85 0
"6988" 91 0 2 89 0
"7088" 87 0 0 87 0
"71127" 89 0 1 88 0
"72104" 89 0 1 88 0
"7388" 88 0 2 86 0
"7488" 90 0 4 86 0
"7588" 89 0 1 88 0
"7688" 87 0 0 87 0
"7788" 90 0 2 88 0
"7888" 92 0 6 86 0
"7988" 93 0 2 91 0
"8088" 89 0 2 87 0
"81127" 87 0 0 87 0
"82104" 91 0 2 89 0
"8388" 95 0 7 88 0
"8488" 91 0 3 88 0
"8588" 88 0 1 87 0
"8688" 90 0 2 88 0
"8788" 96 0 6 90 0
"8888" 91 0 3 88 0
"8988" 91 0 4 87 0
"9088" 91 0 2 89 0
"91127" 95 0 4 91 0
"92104" 93 0 3 90 0
"9388" 93 0 3 90 0
"9488" 92 0 5 87 0
"9588" 95 0 6 89 0
"9688" 89 0 2 87 0
"9788" 91 0 3 88 0
"9888" 91 0 3 88 0
"9988" 89 0 3 86 0
"10088" 88 0 1 87 0
"1304" 93 0 5 88 0
"2304" 89 0 4 85 0
"3304" 89 0 4 85 0
"4304" 93 0 5 88 0
"5304" 90 0 6 84 0
"6304" 88 0 2 86 0
"7304" 91 0 4 87 0
"8304" 90 0 3 87 0
"9304" 87 0 4 83 0
"1090" 88 0 2 86 0
"11128" 90 0 2 88 0
"12104" 90 0 4 86 0
"1389" 92 0 4 88 0
"1489" 87 0 2 85 0
"1589" 91 0 4 87 0
"1689" 91 0 3 88 0
"1789" 90 0 2 88 0
"1889" 92 0 5 87 0
"1989" 97 0 6 91 0
"2089" 90 0 3 87 0
"21128" 93 0 6 87 0
"22105" 91 0 3 88 0
"2389" 95 0 4 91 0
"2489" 88 0 3 85 0
"2589" 91 0 3 88 0
"2689" 89 0 3 86 0
"2789" 94 0 6 88 0
"2889" 90 0 3 87 0
"2989" 89 0 4 85 0
"3089" 91 0 4 87 0
"31128" 92 0 4 88 0
"32105" 95 0 6 89 0
"3389" 88 0 2 86 0
"3489" 97 0 8 89 0
"3589" 88 0 3 85 0
"3689" 91 0 3 88 0
"3789" 90 0 2 88 0
"3889" 89 0 3 86 0
"3989" 90 0 6 84 0
"4089" 89 0 3 86 0
"41128" 92 0 3 89 0
"42105" 93 0 5 88 0
"4389" 89 0 1 88 0
"4489" 88 0 5 83 0
"4589" 89 0 2 87 0
"4689" 89 0 3 86 0
"4789" 89 0 3 86 0
"4889" 94 0 6 88 0
"4989" 90 0 5 85 0
"5089" 90 0 4 86 0
"51128" 89 0 4 85 0
"52105" 89 0 4 85 0
"5389" 89 0 3 86 0
"5489" 92 0 4 88 0
"5589" 87 0 2 85 0
"5689" 94 0 4 90 0
"5789" 92 0 6 86 0
"5889" 91 0 4 87 0
"5989" 89 0 2 87 0
"6089" 89 0 3 86 0
"61128" 92 0 3 89 0
"62105" 91 0 4 87 0
"6389" 89 0 4 85 0
"6489" 89 0 2 87 0
"6589" 93 0 4 89 0
"6689" 89 0 3 86 0
"6789" 93 0 6 87 0
"6889" 87 0 1 86 0
"6989" 89 0 1 88 0
"7089" 90 0 5 85 0
"71128" 88 0 3 85 0
"72105" 87 0 2 85 0
"7389" 90 0 2 88 0
"7489" 93 0 4 89 0
"7589" 89 0 2 87 0
"7689" 91 0 5 86 0
"7789" 95 0 9 86 0
"7889" 89 0 3 86 0
"7989" 88 0 2 86 0
"8089" 87 0 2 85 0
"81128" 93 0 4 89 0
"82105" 95 0 7 88 0
"8389" 87 0 2 85 0
"8489" 92 0 4 88 0
"8589" 91 0 6 85 0
"8689" 88 0 3 85 0
"8789" 89 0 2 87 0
"8889" 91 0 5 86 0
"8989" 93 0 5 88 0
"9089" 87 0 1 86 0
"91128" 91 0 4 87 0
"92105" 90 0 2 88 0
"9389" 91 0 5 86 0
"9489" 93 0 7 86 0
"9589" 98 0 9 89 0
"9689" 92 0 4 88 0
"9789" 89 0 2 87 0
"9889" 93 0 6 87 0
"9989" 89 0 3 86 0
"10089" 90 0 2 88 0
"1305" 89 0 2 87 0
"2305" 89 0 2 87 0
"3305" 92 0 7 85 0
"4305" 86 0 1 85 0
"5305" 90 0 2 88 0
"6305" 89 0 2 87 0
"7305" 89 0 2 87 0
"8305" 90 0 4 86 0
"9305" 93 0 5 88 0
"1091" 89 0 2 87 0
"11129" 85 0 2 83 0
"12105" 91 0 4 87 0
"1390" 85 0 2 83 0
"1490" 90 0 3 87 0
"1590" 92 0 6 86 0
"1690" 90 0 3 87 0
"1790" 92 0 3 89 0
"1890" 93 0 4 89 0
"1990" 86 0 1 85 0
"2090" 86 0 1 85 0
"21129" 86 0 1 85 0
"22106" 88 0 1 87 0
"2390" 85 0 0 85 0
"2490" 86 0 1 85 0
"2590" 87 0 1 86 0
"2690" 85 0 0 85 0
"2790" 88 0 2 86 0
"2890" 88 0 2 86 0
"2990" 87 0 0 87 0
"3090" 85 0 0 85 0
"31129" 87 0 3 84 0
"32106" 88 0 2 86 0
"3390" 92 0 4 88 0
"3490" 87 0 2 85 0
"3590" 91 0 3 88 0
"3690" 88 0 2 86 0
"3790" 86 0 2 84 0
"3890" 88 0 1 87 0
"3990" 89 0 2 87 0
"4090" 88 0 1 87 0
"41129" 95 0 6 89 0
"42106" 87 0 1 86 0
"4390" 85 0 0 85 0
"4490" 86 0 1 85 0
"4590" 85 0 0 85 0
"4690" 92 0 6 86 0
"4790" 86 0 1 85 0
"4890" 88 0 2 86 0
"4990" 89 0 2 87 0
"5090" 87 0 2 85 0
"51129" 87 0 1 86 0
"52106" 91 0 3 88 0
"5390" 87 0 1 86 0
"5490" 85 0 0 85 0
"5590" 86 0 1 85 0
"5690" 87 0 1 86 0
"5790" 85 0 0 85 0
"5890" 89 0 5 84 0
"5990" 87 0 1 86 0
"6090" 87 0 4 83 0
"61129" 89 0 2 87 0
"62106" 87 0 2 85 0
"6390" 86 0 1 85 0
"6490" 85 0 0 85 0
"6590" 91 0 2 89 0
"6690" 88 0 1 87 0
"6790" 87 0 1 86 0
"6890" 89 0 2 87 0
"6990" 91 0 4 87 0
"7090" 87 0 1 86 0
"71129" 86 0 1 85 0
"72106" 91 0 4 87 0
"7390" 88 0 3 85 0
"7490" 91 0 3 88 0
"7590" 87 0 1 86 0
"7690" 86 0 0 86 0
"7790" 90 0 3 87 0
"7890" 88 0 4 84 0
"7990" 87 0 1 86 0
"8090" 87 0 2 85 0
"81129" 88 0 3 85 0
"82106" 92 0 4 88 0
"8390" 87 0 2 85 0
"8490" 85 0 0 85 0
"8590" 89 0 3 86 0
"8690" 89 0 3 86 0
"8790" 94 0 4 90 0
"8890" 92 0 3 89 0
"8990" 85 0 0 85 0
"9090" 87 0 3 84 0
"91129" 85 0 0 85 0
"92106" 91 0 4 87 0
"9390" 88 0 1 87 0
"9490" 85 0 0 85 0
"9590" 87 0 1 86 0
"9690" 91 0 2 89 0
"9790" 90 0 2 88 0
"9890" 90 0 3 87 0
"9990" 89 0 3 86 0
"10090" 89 0 3 86 0
"1306" 90 0 4 86 0
"2306" 92 0 4 88 0
"3306" 89 0 3 86 0
"4306" 87 0 1 86 0
"5306" 89 0 1 88 0
"6306" 88 0 3 85 0
"7306" 91 0 3 88 0
"8306" 87 0 1 86 0
"9306" 91 0 8 83 0
"1092" 91 0 3 88 0
"11130" 89 0 2 87 0
"12106" 87 0 0 87 0
"1391" 87 0 0 87 0
"1491" 90 0 7 83 0
"1591" 91 0 2 89 0
"1691" 92 0 8 84 0
"1791" 87 0 1 86 0
"1891" 87 0 4 83 0
"1991" 87 0 0 87 0
"2091" 89 0 7 82 0
"21130" 89 0 4 85 0
"22107" 92 0 3 89 0
"2391" 87 0 4 83 0
"2491" 94 0 4 90 0
"2591" 90 0 3 87 0
"2691" 92 0 6 86 0
"2791" 91 0 5 86 0
"2891" 94 0 3 91 0
"2991" 93 0 3 90 0
"3091" 93 0 5 88 0
"31130" 92 0 7 85 0
"32107" 89 0 1 88 0
"3391" 93 0 4 89 0
"3491" 88 0 2 86 0
"3591" 94 0 4 90 0
"3691" 87 0 1 86 0
"3791" 92 0 7 85 0
"3891" 93 0 7 86 0
"3991" 93 0 3 90 0
"4091" 88 0 5 83 0
"41130" 92 0 7 85 0
"42107" 90 0 6 84 0
"4391" 97 0 6 91 0
"4491" 89 0 4 85 0
"4591" 89 0 5 84 0
"4691" 89 0 5 84 0
"4791" 91 0 7 84 0
"4891" 92 0 4 88 0
"4991" 94 0 9 85 0
"5091" 98 0 8 90 0
"51130" 93 0 6 87 0
"52107" 90 0 5 85 0
"5391" 90 0 3 87 0
"5491" 92 0 5 87 0
"5591" 88 0 1 87 0
"5691" 94 0 5 89 0
"5791" 92 0 7 85 0
"5891" 87 0 0 87 0
"5991" 92 0 5 87 0
"6091" 88 0 1 87 0
"61130" 90 0 2 88 0
"62107" 96 0 6 90 0
"6391" 87 0 0 87 0
"6491" 89 0 1 88 0
"6591" 91 0 3 88 0
"6691" 95 0 6 89 0
"6791" 97 0 5 92 0
"6891" 89 0 1 88 0
"6991" 88 0 4 84 0
"7091" 99 0 8 91 0
"71130" 90 0 6 84 0
"72107" 88 0 5 83 0
"7391" 95 0 6 89 0
"7491" 87 0 4 83 0
"7591" 89 0 1 88 0
"7691" 92 0 3 89 0
"7791" 89 0 3 86 0
"7891" 93 0 6 87 0
"7991" 89 0 5 84 0
"8091" 93 0 4 89 0
"81130" 88 0 1 87 0
"82107" 95 0 7 88 0
"8391" 89 0 5 84 0
"8491" 89 0 3 86 0
"8591" 96 0 8 88 0
"8691" 89 0 3 86 0
"8791" 91 0 8 83 0
"8891" 88 0 1 87 0
"8991" 90 0 5 85 0
"9091" 93 0 3 90 0
"91130" 90 0 5 85 0
"92107" 87 0 0 87 0
"9391" 91 0 7 84 0
"9491" 93 0 5 88 0
"9591" 90 0 7 83 0
"9691" 91 0 3 88 0
"9791" 87 0 1 86 0
"9891" 88 0 2 86 0
"9991" 91 0 4 87 0
"10091" 89 0 1 88 0
"1307" 87 0 1 86 0
"2307" 87 0 2 85 0
"3307" 85 0 0 85 0
"4307" 87 0 1 86 0
"5307" 93 0 4 89 0
"6307" 88 0 2 86 0
"7307" 89 0 2 87 0
"8307" 85 0 1 84 0
"9307" 89 0 1 88 0
"1093" 88 0 1 87 0
"11131" 89 0 2 87 0
"12107" 86 0 0 86 0
"1392" 85 0 0 85 0
"1492" 90 0 6 84 0
"1592" 90 0 3 87 0
"1692" 88 0 2 86 0
"1792" 91 0 3 88 0
"1892" 90 0 3 87 0
"1992" 90 0 3 87 0
"2092" 92 0 7 85 0
"21131" 85 0 0 85 0
"22108" 90 0 2 88 0
"2392" 86 0 2 84 0
"2492" 90 0 3 87 0
"2592" 87 0 1 86 0
"2692" 87 0 1 86 0
"2792" 87 0 2 85 0
"2892" 89 0 4 85 0
"2992" 87 0 2 85 0
"3092" 89 0 3 86 0
"31131" 92 0 4 88 0
"32108" 87 0 1 86 0
"3392" 91 0 2 89 0
"3492" 88 0 1 87 0
"3592" 85 0 0 85 0
"3692" 88 0 1 87 0
"3792" 89 0 2 87 0
"3892" 89 0 3 86 0
"3992" 91 0 4 87 0
"4092" 90 0 2 88 0
"41131" 90 0 3 87 0
"42108" 87 0 1 86 0
"4392" 89 0 3 86 0
"4492" 88 0 2 86 0
"4592" 87 0 1 86 0
"4692" 88 0 4 84 0
"4792" 85 0 0 85 0
"4892" 88 0 2 86 0
"4992" 86 0 1 85 0
"5092" 89 0 2 87 0
"51131" 91 0 6 85 0
"52108" 89 0 3 86 0
"5392" 89 0 3 86 0
"5492" 89 0 2 87 0
"5592" 86 0 2 84 0
"5692" 88 0 1 87 0
"5792" 86 0 1 85 0
"5892" 90 0 2 88 0
"5992" 90 0 4 86 0
"6092" 90 0 3 87 0
"61131" 85 0 0 85 0
"62108" 90 0 4 86 0
"6392" 87 0 0 87 0
"6492" 87 0 3 84 0
"6592" 85 0 0 85 0
"6692" 92 0 4 88 0
"6792" 87 0 1 86 0
"6892" 92 0 3 89 0
"6992" 94 0 6 88 0
"7092" 88 0 4 84 0
"71131" 90 0 4 86 0
"72108" 85 0 0 85 0
"7392" 85 0 0 85 0
"7492" 96 0 6 90 0
"7592" 88 0 2 86 0
"7692" 90 0 3 87 0
"7792" 86 0 1 85 0
"7892" 86 0 0 86 0
"7992" 87 0 2 85 0
"8092" 86 0 1 85 0
"81131" 86 0 0 86 0
"82108" 86 0 1 85 0
"8392" 90 0 3 87 0
"8492" 88 0 3 85 0
"8592" 88 0 1 87 0
"8692" 87 0 1 86 0
"8792" 96 0 7 89 0
"8892" 88 0 2 86 0
"8992" 92 0 3 89 0
"9092" 92 0 5 87 0
"91131" 87 0 1 86 0
"92108" 86 0 0 86 0
"9392" 90 0 3 87 0
"9492" 85 0 1 84 0
"9592" 90 0 2 88 0
"9692" 87 0 1 86 0
"9792" 90 0 4 86 0
"9892" 89 0 3 86 0
"9992" 89 0 2 87 0
"10092" 91 0 4 87 0
"1308" 95 0 5 90 0
"2308" 93 0 5 88 0
"3308" 89 0 2 87 0
"4308" 87 0 1 86 0
"5308" 90 0 2 88 0
"6308" 96 0 8 88 0
"7308" 100 0 7 93 0
"8308" 88 0 2 86 0
"9308" 93 0 5 88 0
"1094" 93 0 5 88 0
"11132" 89 0 2 87 0
"12108" 88 0 3 85 0
"1393" 87 0 2 85 0
"1493" 91 0 3 88 0
"1593" 87 0 0 87 0
"1693" 89 0 3 86 0
"1793" 92 0 4 88 0
"1893" 90 0 4 86 0
"1993" 91 0 2 89 0
"2093" 87 0 0 87 0
"21132" 88 0 3 85 0
"22109" 87 0 1 86 0
"2393" 90 0 3 87 0
"2493" 90 0 3 87 0
"2593" 88 0 2 86 0
"2693" 91 0 4 87 0
"2793" 87 0 1 86 0
"2893" 93 0 4 89 0
"2993" 89 0 3 86 0
"3093" 87 0 1 86 0
"31132" 87 0 1 86 0
"32109" 89 0 2 87 0
"3393" 93 0 4 89 0
"3493" 87 0 0 87 0
"3593" 88 0 2 86 0
"3693" 91 0 3 88 0
"3793" 89 0 2 87 0
"3893" 92 0 5 87 0
"3993" 93 0 4 89 0
"4093" 90 0 3 87 0
"41132" 95 0 6 89 0
"42109" 89 0 3 86 0
"4393" 91 0 4 87 0
"4493" 87 0 1 86 0
"4593" 97 0 6 91 0
"4693" 92 0 4 88 0
"4793" 91 0 5 86 0
"4893" 91 0 3 88 0
"4993" 89 0 2 87 0
"5093" 87 0 1 86 0
"51132" 87 0 1 86 0
"52109" 91 0 4 87 0
"5393" 88 0 2 86 0
"5493" 89 0 2 87 0
"5593" 88 0 1 87 0
"5693" 92 0 5 87 0
"5793" 91 0 3 88 0
